scenario,pathway,functional_unit,system_activity_database,system_activity_code,exchange_index,exchange_type,stage,material_code,flow_key,portable_mapping_key,provider_or_flow_name,provider_or_flow_database,provider_or_flow_code,provider_location,biosphere_categories,quantity_per_functional_unit,flow_unit,mass_allocation_fraction,mass_allocated_quantity_per_functional_unit,exchange_formula,exchange_comment,is_internal_zero_impact_link,include_in_lcia
s_c2,BC2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_char_alloc,56,biosphere,"slow pyrolysis, biochar production, biooil as byproduct",,biosphere|biosphere3|af01e564-f816-4906-bd4f-b7c932f926b9,biosphere::Oxygen::natural resource > in air::kilogram,Oxygen,biosphere3,af01e564-f816-4906-bd4f-b7c932f926b9,,natural resource > in air,2.3219248469835643,kilogram,0.7370271109743906,1.7113215618719502,(2.3219248469835643)*stage_scale__slow_pyrolysis_biochar_production_biooil_as_byproduct,"stage=slow pyrolysis, biochar production, biooil as byproduct; provider_group=biosphere",False,True
s_c2,BC2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_char_alloc,57,biosphere,"slow pyrolysis, biochar production, biooil as byproduct",,biosphere|graphite_prod_char|bio_co2,biosphere::biogenic co2::inventory indicator > output flow::kilogram,biogenic co2,graphite_prod_char,bio_co2,,inventory indicator > output flow,3.324714137135088,kilogram,0.7370271109743906,2.4504044553083877,(3.324714137135088)*stage_scale__slow_pyrolysis_biochar_production_biooil_as_byproduct,"stage=slow pyrolysis, biochar production, biooil as byproduct; provider_group=biosphere",False,True
s_c2,BC2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_char_alloc,58,biosphere,"treatment of waste water, waste water, steam as byproduct, in char graphite",water,biosphere|biosphere3|8c1494a5-4987-4715-aa2d-1908c495f4eb,"biosphere::Water, turbine use, unspecified natural origin::natural resource > in water::cubic meter","Water, turbine use, unspecified natural origin",biosphere3,8c1494a5-4987-4715-aa2d-1908c495f4eb,,natural resource > in water,7.489270036562079e-06,cubic meter,0.7370271109743906,5.519795058354417e-06,(7.489270036562079e-06)*stage_scale__treatment_of_waste_water_waste_water_steam_as_byproduct_in_char_graphite,"stage=treatment of waste water, waste water, steam as byproduct, in char graphite; provider_group=biosphere",False,True
s_c2,BC2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_char_alloc,59,biosphere,"treatment of waste water, waste water, steam as byproduct, in char graphite",,biosphere|graphite_prod_char|lp_steam,biosphere::low-pressure steam::inventory indicator > output flow::kilogram,low-pressure steam,graphite_prod_char,lp_steam,,inventory indicator > output flow,0.9487103786607711,kilogram,0.7370271109743906,0.6992252695357682,(0.9487103786607711)*stage_scale__treatment_of_waste_water_waste_water_steam_as_byproduct_in_char_graphite,"stage=treatment of waste water, waste water, steam as byproduct, in char graphite; provider_group=biosphere",False,True
s_c2,BC2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_char_alloc,60,biosphere,"graphite production, from char, allocation",water,biosphere|biosphere3|8c1494a5-4987-4715-aa2d-1908c495f4eb,"biosphere::Water, turbine use, unspecified natural origin::natural resource > in water::cubic meter","Water, turbine use, unspecified natural origin",biosphere3,8c1494a5-4987-4715-aa2d-1908c495f4eb,,natural resource > in water,0.0015436450052576237,cubic meter,0.7370271109743906,0.0011377082185950744,(0.0015436450052576237)*stage_scale__graphite_production_from_char_allocation,"stage=graphite production, from char, allocation; provider_group=biosphere",False,True
s_c2,BC2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_char_alloc,61,biosphere,"graphite production, from char, allocation",HCl,biosphere|graphite_prod_char|water_chem,"biosphere::water, in chemical::inventory indicator > output flow::kilogram","water, in chemical",graphite_prod_char,water_chem,,inventory indicator > output flow,0.7000997457964534,kilogram,0.7370271109743906,0.5159924930382652,(0.7000997457964534)*stage_scale__graphite_production_from_char_allocation,"stage=graphite production, from char, allocation; provider_group=biosphere",False,True
s_c2,BC2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_char_alloc,62,biosphere,"graphite production, from char, allocation",solid disposal,biosphere|graphite_prod_char|solids_wwt,"biosphere::solids, from waste water management::inventory indicator > output flow::kilogram","solids, from waste water management",graphite_prod_char,solids_wwt,,inventory indicator > output flow,0.08113161049678415,kilogram,0.7370271109743906,0.05979619649314436,(0.08113161049678415)*stage_scale__graphite_production_from_char_allocation,"stage=graphite production, from char, allocation; provider_group=biosphere",False,True
s_c2,BC2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_char_alloc,63,biosphere,"cooling for fluegas from H2 production and wwt, in char graphite",,biosphere|graphite_prod_char|bio_co2,biosphere::biogenic co2::inventory indicator > output flow::kilogram,biogenic co2,graphite_prod_char,bio_co2,,inventory indicator > output flow,1.1822639757386697,kilogram,0.7370271109743906,0.8713606024477687,(1.1822639757386697)*stage_scale__cooling_for_fluegas_from_H2_production_and_wwt_in_char_graphite,"stage=cooling for fluegas from H2 production and wwt, in char graphite; provider_group=biosphere",False,True
s_c2,BC2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_char_alloc,64,biosphere,"cooling for fluegas from H2 production and wwt, in char graphite",water,biosphere|biosphere3|8c1494a5-4987-4715-aa2d-1908c495f4eb,"biosphere::Water, turbine use, unspecified natural origin::natural resource > in water::cubic meter","Water, turbine use, unspecified natural origin",biosphere3,8c1494a5-4987-4715-aa2d-1908c495f4eb,,natural resource > in water,0.0015519732188352166,cubic meter,0.7370271109743906,0.0011438463377877453,(0.0015519732188352166)*stage_scale__cooling_for_fluegas_from_H2_production_and_wwt_in_char_graphite,"stage=cooling for fluegas from H2 production and wwt, in char graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,1,technosphere,"upstream residues collection and production, biomass residues",diesel,technosphere|ei39_cutoff|b613a0e604fce45d4146006a310d2872,technosphere::market for diesel::RoW::kilogram,market for diesel,ei39_cutoff,b613a0e604fce45d4146006a310d2872,RoW,,0.024462774815379326,kilogram,0.9978021977948273,0.024409010474945442,tech__upstream_residues_collection_and_production_biomass_residues__market_for_diesel,"stage=upstream residues collection and production, biomass residues; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,2,technosphere,"farming and harvest, switchgrass",,technosphere|ei39_cutoff|3ee7c8858925e7de6a8ca0eb548143f7,"technosphere::market for inorganic nitrogen fertiliser, as N::US::kilogram","market for inorganic nitrogen fertiliser, as N",ei39_cutoff,3ee7c8858925e7de6a8ca0eb548143f7,US,,0.0014210642476659848,kilogram,0.9978021977948273,0.0014179410295287725,(0.0014210642476659848)*stage_scale__farming_and_harvest_switchgrass,"stage=farming and harvest, switchgrass; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,3,technosphere,"farming and harvest, switchgrass",,technosphere|ei39_cutoff|697927891e43c4b12144bd4422a3a4a0,"technosphere::market for inorganic phosphorus fertiliser, as P2O5::US::kilogram","market for inorganic phosphorus fertiliser, as P2O5",ei39_cutoff,697927891e43c4b12144bd4422a3a4a0,US,,0.0006724015406563341,kilogram,0.9978021977948273,0.0006709237350675181,(0.0006724015406563341)*stage_scale__farming_and_harvest_switchgrass,"stage=farming and harvest, switchgrass; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,4,technosphere,"farming and harvest, switchgrass",,technosphere|ei39_cutoff|0123b5c80d7e3ceeab025ca4b17ad9aa,"technosphere::market for inorganic potassium fertiliser, as K2O::US::kilogram","market for inorganic potassium fertiliser, as K2O",ei39_cutoff,0123b5c80d7e3ceeab025ca4b17ad9aa,US,,0.0009324745772224081,kilogram,0.9978021977948273,0.0009304251825403212,(0.0009324745772224081)*stage_scale__farming_and_harvest_switchgrass,"stage=farming and harvest, switchgrass; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,5,technosphere,"farming and harvest, switchgrass",,technosphere|ei39_cutoff|7b62e459ae2e302a703a92dd474a8342,technosphere::market for glyphosate::GLO::kilogram,market for glyphosate,ei39_cutoff,7b62e459ae2e302a703a92dd474a8342,GLO,,1.5471605211824085e-05,kilogram,0.9978021977948273,1.5437601683771977e-05,(1.5471605211824085e-05)*stage_scale__farming_and_harvest_switchgrass,"stage=farming and harvest, switchgrass; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,6,technosphere,"farming and harvest, switchgrass",,technosphere|ei39_cutoff|bc2c53ca3fe04d0ed1ff8a1a7706871a,"technosphere::market for calcium carbonate, precipitated::RoW::kilogram","market for calcium carbonate, precipitated",ei39_cutoff,bc2c53ca3fe04d0ed1ff8a1a7706871a,RoW,,0.001703559519868059,kilogram,0.9978021977948273,0.00169981543299865,(0.001703559519868059)*stage_scale__farming_and_harvest_switchgrass,"stage=farming and harvest, switchgrass; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,7,technosphere,"farming and harvest, switchgrass",,technosphere|ei39_cutoff|22db46f6ba1211c058e4da0ac386d3e7,"technosphere::market for polyethylene, high density, granulate::GLO::kilogram","market for polyethylene, high density, granulate",ei39_cutoff,22db46f6ba1211c058e4da0ac386d3e7,GLO,,9.832598546728578e-05,kilogram,0.9978021977948273,9.81098843996e-05,(9.832598546728578e-05)*stage_scale__farming_and_harvest_switchgrass,"stage=farming and harvest, switchgrass; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,8,technosphere,"farming and harvest, switchgrass",,technosphere|ei39_cutoff|b613a0e604fce45d4146006a310d2872,technosphere::market for diesel::RoW::kilogram,market for diesel,ei39_cutoff,b613a0e604fce45d4146006a310d2872,RoW,,0.002044622112825251,kilogram,0.9978021977948273,0.002040128437836939,tech__farming_and_harvest_switchgrass__market_for_diesel,"stage=farming and harvest, switchgrass; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,9,technosphere,"graphite production, from coke, no byproduct",Fe,technosphere|ei39_cutoff|6d9198849efff1e8d431ca2bd2837440,"technosphere::market for iron(III) chloride, without water, in 14% iron solution state::GLO::kilogram","market for iron(III) chloride, without water, in 14% iron solution state",ei39_cutoff,6d9198849efff1e8d431ca2bd2837440,GLO,,2.6226872334843683,kilogram,0.9978021977948273,2.616923085699138,tech__graphite_production_from_coke_no_byproduct__market_for_iron_III_chloride_without_water_in_14_iron_solution_state,"stage=graphite production, from coke, no byproduct; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,10,technosphere,"graphite production, from coke, no byproduct",HCl,technosphere|ei39_cutoff|00d51d61fff9d552854a91bd45ad14c4,"technosphere::market for hydrochloric acid, without water, in 30% solution state::RoW::kilogram","market for hydrochloric acid, without water, in 30% solution state",ei39_cutoff,00d51d61fff9d552854a91bd45ad14c4,RoW,,0.2007669843654452,kilogram,0.9978021977948273,0.20032573824448097,tech__graphite_production_from_coke_no_byproduct__market_for_hydrochloric_acid_without_water_in_30_solution_state,"stage=graphite production, from coke, no byproduct; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,11,technosphere,"graphite production, from coke, no byproduct",electricity,technosphere|ei39_cutoff|2df74714a5a7c8cc88d704fee4a848dd,"technosphere::market group for electricity, medium voltage::US::kilowatt hour","market group for electricity, medium voltage",ei39_cutoff,2df74714a5a7c8cc88d704fee4a848dd,US,,1.853920711076781,kilowatt hour,0.9978021977948273,1.849846160049761,tech__graphite_production_from_coke_no_byproduct__market_group_for_electricity_medium_voltage,"stage=graphite production, from coke, no byproduct; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,12,technosphere,"graphite production, from coke, no byproduct",diesel,technosphere|ei39_cutoff|b613a0e604fce45d4146006a310d2872,technosphere::market for diesel::RoW::kilogram,market for diesel,ei39_cutoff,b613a0e604fce45d4146006a310d2872,RoW,,0.0033920704959821343,kilogram,0.9978021977948273,0.0033846153959659632,tech__graphite_production_from_coke_no_byproduct__market_for_diesel,"stage=graphite production, from coke, no byproduct; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,13,technosphere,"graphite production, from coke, no byproduct",natural gas,technosphere|ei39_cutoff|d324aeab28dcbaa4635f5ed8a617cd7f,"technosphere::market for natural gas, high pressure::US::cubic meter","market for natural gas, high pressure",ei39_cutoff,d324aeab28dcbaa4635f5ed8a617cd7f,US,,0.32271807005035263,cubic meter,0.9978021977948273,0.32200879956434686,tech__graphite_production_from_coke_no_byproduct__market_for_natural_gas_high_pressure,"stage=graphite production, from coke, no byproduct; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,14,technosphere,"graphite production, from coke, no byproduct",NaOH,technosphere|ei39_cutoff|2f298d6798217ca204f60bdc1efe8ea1,"technosphere::market for sodium hydroxide, without water, in 50% solution state::GLO::kilogram","market for sodium hydroxide, without water, in 50% solution state",ei39_cutoff,2f298d6798217ca204f60bdc1efe8ea1,GLO,,0.24226782175071815,kilogram,0.9978021977948273,0.24173536499783202,(0.24226782175071815)*stage_scale__graphite_production_from_coke_no_byproduct,"stage=graphite production, from coke, no byproduct; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,15,technosphere,"electricity generation steam as byproduct, electricity, in coke graphite",natural gas,technosphere|ei39_cutoff|d324aeab28dcbaa4635f5ed8a617cd7f,"technosphere::market for natural gas, high pressure::US::cubic meter","market for natural gas, high pressure",ei39_cutoff,d324aeab28dcbaa4635f5ed8a617cd7f,US,,0.03459918462541788,cubic meter,0.9978021977948273,0.03452314246115096,tech__electricity_generation_steam_as_byproduct_electricity_in_coke_graphite__market_for_natural_gas_high_pressure,"stage=electricity generation steam as byproduct, electricity, in coke graphite; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,16,technosphere,"electricity generation steam as byproduct, electricity, in coke graphite",boiler chemical,technosphere|ei39_cutoff|00d51d61fff9d552854a91bd45ad14c4,"technosphere::market for hydrochloric acid, without water, in 30% solution state::RoW::kilogram","market for hydrochloric acid, without water, in 30% solution state",ei39_cutoff,00d51d61fff9d552854a91bd45ad14c4,RoW,,6.237573604840151e-05,kilogram,0.9978021977948273,6.223864651816506e-05,tech__electricity_generation_steam_as_byproduct_electricity_in_coke_graphite__market_for_hydrochloric_acid_without_water_in_30_solution_state,"stage=electricity generation steam as byproduct, electricity, in coke graphite; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,17,technosphere,"residues production, forestry residue",,technosphere|ei39_cutoff|289eaaf5e6f8ef0f5df16e297e913692,"technosphere::hardwood forestry, beech, sustainable forest management::RoW::kilogram","hardwood forestry, beech, sustainable forest management",ei39_cutoff,289eaaf5e6f8ef0f5df16e297e913692,RoW,,0.4698971895895039,kilogram,0.9978021977948273,0.46886444851001957,(0.4698971895895039)*stage_scale__residues_production_forestry_residue,"stage=residues production, forestry residue; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,18,technosphere,"residues production, forestry residue",,technosphere|ei39_cutoff|cc629a57d77e951cdca1ee8b9abb4d32,"technosphere::hardwood forestry, birch, sustainable forest management::RoW::kilogram","hardwood forestry, birch, sustainable forest management",ei39_cutoff,cc629a57d77e951cdca1ee8b9abb4d32,RoW,,0.4698971895895039,kilogram,0.9978021977948273,0.46886444851001957,(0.4698971895895039)*stage_scale__residues_production_forestry_residue,"stage=residues production, forestry residue; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,19,technosphere,"residues production, forestry residue",,technosphere|ei39_cutoff|39637a65852c08973cb0b45962f74e09,"technosphere::hardwood forestry, eucalyptus ssp., planted forest management::RoW::kilogram","hardwood forestry, eucalyptus ssp., planted forest management",ei39_cutoff,39637a65852c08973cb0b45962f74e09,RoW,,0.4698971895895039,kilogram,0.9978021977948273,0.46886444851001957,(0.4698971895895039)*stage_scale__residues_production_forestry_residue,"stage=residues production, forestry residue; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,20,technosphere,"residues production, forestry residue",,technosphere|ei39_cutoff|c655f5b0ff84702a0077ad38fdf4f750,"technosphere::hardwood forestry, oak, sustainable forest management::RoW::kilogram","hardwood forestry, oak, sustainable forest management",ei39_cutoff,c655f5b0ff84702a0077ad38fdf4f750,RoW,,0.4698971895895039,kilogram,0.9978021977948273,0.46886444851001957,(0.4698971895895039)*stage_scale__residues_production_forestry_residue,"stage=residues production, forestry residue; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,21,technosphere,"residues production, forestry residue",,technosphere|ei39_cutoff|7f63fa1d975fd20397933993cfe1bbf2,"technosphere::softwood forestry, pine, sustainable forest management::RoW::kilogram","softwood forestry, pine, sustainable forest management",ei39_cutoff,7f63fa1d975fd20397933993cfe1bbf2,RoW,,0.4698971895895039,kilogram,0.9978021977948273,0.46886444851001957,(0.4698971895895039)*stage_scale__residues_production_forestry_residue,"stage=residues production, forestry residue; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,22,technosphere,"residues production, forestry residue",,technosphere|ei39_cutoff|a54115ba044e5f4394c78824ef3e2c6f,"technosphere::softwood forestry, spruce, sustainable forest management::RoW::kilogram","softwood forestry, spruce, sustainable forest management",ei39_cutoff,a54115ba044e5f4394c78824ef3e2c6f,RoW,,0.4698971895895039,kilogram,0.9978021977948273,0.46886444851001957,(0.4698971895895039)*stage_scale__residues_production_forestry_residue,"stage=residues production, forestry residue; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,23,technosphere,"waste processing and sorting, construction and demolition",,technosphere|ei39_cutoff|2df74714a5a7c8cc88d704fee4a848dd,"technosphere::market group for electricity, medium voltage::US::kilowatt hour","market group for electricity, medium voltage",ei39_cutoff,2df74714a5a7c8cc88d704fee4a848dd,US,,8.43336270829749e-06,kilowatt hour,0.9978021977948273,8.41482784514017e-06,tech__waste_processing_and_sorting_construction_and_demolition__market_group_for_electricity_medium_voltage,"stage=waste processing and sorting, construction and demolition; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,24,technosphere,"waste processing and sorting, construction and demolition",,technosphere|ei39_cutoff|b613a0e604fce45d4146006a310d2872,technosphere::market for diesel::RoW::kilogram,market for diesel,ei39_cutoff,b613a0e604fce45d4146006a310d2872,RoW,,0.017088998735084297,kilogram,0.9978021977948273,0.017051440495980133,tech__waste_processing_and_sorting_construction_and_demolition__market_for_diesel,"stage=waste processing and sorting, construction and demolition; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,25,technosphere,"pulpwood chips production, poplar",,technosphere|ei39_cutoff|8fcd322e3bfcf29cc506c34e95336f81,"technosphere::willow production, short rotation coppice::RoW::kilogram","willow production, short rotation coppice",ei39_cutoff,8fcd322e3bfcf29cc506c34e95336f81,RoW,,3.9647575207504686,kilogram,0.9978021977948273,3.956043767928388,(3.9647575207504686)*stage_scale__pulpwood_chips_production_poplar,"stage=pulpwood chips production, poplar; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,26,technosphere,"fast pyrolysis, coke production",electricity,technosphere|ei39_cutoff|2df74714a5a7c8cc88d704fee4a848dd,"technosphere::market group for electricity, medium voltage::US::kilowatt hour","market group for electricity, medium voltage",ei39_cutoff,2df74714a5a7c8cc88d704fee4a848dd,US,,2.9716652082255535,kilowatt hour,0.9978021977948273,2.9651340758778804,tech__fast_pyrolysis_coke_production__market_group_for_electricity_medium_voltage,"stage=fast pyrolysis, coke production; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,27,technosphere,"fast pyrolysis, coke production",N2,technosphere|ei39_cutoff|2ba127601085d3c181813d9d3c33b22a,"technosphere::market for nitrogen, liquid::RoW::kilogram","market for nitrogen, liquid",ei39_cutoff,2ba127601085d3c181813d9d3c33b22a,RoW,,0.04405286358418356,kilogram,0.9978021977948273,0.043956044103454064,(0.04405286358418356)*stage_scale__fast_pyrolysis_coke_production,"stage=fast pyrolysis, coke production; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,28,technosphere,"fast pyrolysis, coke production",sand,technosphere|ei39_cutoff|72f0fb1669cc82aed89e97ac2d612d0b,technosphere::market for sand::RoW::kilogram,market for sand,ei39_cutoff,72f0fb1669cc82aed89e97ac2d612d0b,RoW,,0.009559471397767833,kilogram,0.9978021977948273,0.009538461570449533,(0.009559471397767833)*stage_scale__fast_pyrolysis_coke_production,"stage=fast pyrolysis, coke production; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,29,technosphere,"fast pyrolysis, coke production",natural gas,technosphere|ei39_cutoff|d324aeab28dcbaa4635f5ed8a617cd7f,"technosphere::market for natural gas, high pressure::US::cubic meter","market for natural gas, high pressure",ei39_cutoff,d324aeab28dcbaa4635f5ed8a617cd7f,US,,0.3356408654033033,cubic meter,0.9978021977948273,0.33490319316917383,tech__fast_pyrolysis_coke_production__market_for_natural_gas_high_pressure,"stage=fast pyrolysis, coke production; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,30,technosphere,"treatment of waste water, waste water, in coke graphite",natural gas,technosphere|ei39_cutoff|d324aeab28dcbaa4635f5ed8a617cd7f,"technosphere::market for natural gas, high pressure::US::cubic meter","market for natural gas, high pressure",ei39_cutoff,d324aeab28dcbaa4635f5ed8a617cd7f,US,,0.019597531783891817,cubic meter,0.9978021977948273,0.019554460285321238,tech__treatment_of_waste_water_waste_water_in_coke_graphite__market_for_natural_gas_high_pressure,"stage=treatment of waste water, waste water, in coke graphite; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,31,technosphere,"treatment of waste water, waste water, in coke graphite",electricity,technosphere|ei39_cutoff|2df74714a5a7c8cc88d704fee4a848dd,"technosphere::market group for electricity, medium voltage::US::kilowatt hour","market group for electricity, medium voltage",ei39_cutoff,2df74714a5a7c8cc88d704fee4a848dd,US,,0.127217247904593,kilowatt hour,0.9978021977948273,0.12693764955661227,tech__treatment_of_waste_water_waste_water_in_coke_graphite__market_group_for_electricity_medium_voltage,"stage=treatment of waste water, waste water, in coke graphite; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,32,technosphere,"treatment of waste water, waste water, in coke graphite",NaOH,technosphere|ei39_cutoff|2f298d6798217ca204f60bdc1efe8ea1,"technosphere::market for sodium hydroxide, without water, in 50% solution state::GLO::kilogram","market for sodium hydroxide, without water, in 50% solution state",ei39_cutoff,2f298d6798217ca204f60bdc1efe8ea1,GLO,,0.018114075945422074,kilogram,0.9978021977948273,0.01807426478936456,(0.018114075945422074)*stage_scale__treatment_of_waste_water_waste_water_in_coke_graphite,"stage=treatment of waste water, waste water, in coke graphite; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,33,technosphere,"cooling for fluegas from wwt, chp, in coke graphite",cooling chemical,technosphere|ei39_cutoff|a59a845057a75670b39c812c45810d97,technosphere::market for diazole-compound::GLO::kilogram,market for diazole-compound,ei39_cutoff,a59a845057a75670b39c812c45810d97,GLO,,5.2071988067670464e-05,kilogram,0.9978021977948273,5.195754413746761e-05,(5.2071988067670464e-05)*stage_scale__cooling_for_fluegas_from_wwt_chp_in_coke_graphite,"stage=cooling for fluegas from wwt, chp, in coke graphite; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,34,technosphere,"cooling for fluegas from wwt, chp, in coke graphite",electricity,technosphere|ei39_cutoff|2df74714a5a7c8cc88d704fee4a848dd,"technosphere::market group for electricity, medium voltage::US::kilowatt hour","market group for electricity, medium voltage",ei39_cutoff,2df74714a5a7c8cc88d704fee4a848dd,US,,0.023210590506556626,kilowatt hour,0.9978021977948273,0.023159578219557955,tech__cooling_for_fluegas_from_wwt_chp_in_coke_graphite__market_group_for_electricity_medium_voltage,"stage=cooling for fluegas from wwt, chp, in coke graphite; provider_group=background",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,35,biosphere,"farming and harvest, switchgrass",,biosphere|biosphere3|afd6d670-bbb0-4625-9730-04088a5b035e,biosphere::Dinitrogen monoxide::air > non-urban air or from high stacks::kilogram,Dinitrogen monoxide,biosphere3,afd6d670-bbb0-4625-9730-04088a5b035e,,air > non-urban air or from high stacks,3.103943367030382e-06,kilogram,0.9978021977948273,3.0971215134535916e-06,(3.103943367030382e-06)*stage_scale__farming_and_harvest_switchgrass,"stage=farming and harvest, switchgrass; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,36,biosphere,"farming and harvest, switchgrass",,biosphere|biosphere3|77357947-ccc5-438e-9996-95e65e1e1bce,biosphere::Nitrogen oxides::air > non-urban air or from high stacks::kilogram,Nitrogen oxides,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,,air > non-urban air or from high stacks,2.2459036470196573e-06,kilogram,0.9978021977948273,2.240967595031632e-06,(2.2459036470196573e-06)*stage_scale__farming_and_harvest_switchgrass,"stage=farming and harvest, switchgrass; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,37,biosphere,"graphite production, from coke, no byproduct",water,biosphere|biosphere3|8c1494a5-4987-4715-aa2d-1908c495f4eb,"biosphere::Water, turbine use, unspecified natural origin::natural resource > in water::cubic meter","Water, turbine use, unspecified natural origin",biosphere3,8c1494a5-4987-4715-aa2d-1908c495f4eb,,natural resource > in water,0.0024625321463935725,cubic meter,0.9978021977948273,0.00245711998781192,(0.0024625321463935725)*stage_scale__graphite_production_from_coke_no_byproduct,"stage=graphite production, from coke, no byproduct; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,38,biosphere,"graphite production, from coke, no byproduct",HCl,biosphere|graphite_prod_char|water_chem,"biosphere::water, in chemical::inventory indicator > output flow::kilogram","water, in chemical",graphite_prod_char,water_chem,,inventory indicator > output flow,0.7107241186034237,kilogram,0.9978021977948273,0.7091620875682876,(0.7107241186034237)*stage_scale__graphite_production_from_coke_no_byproduct,"stage=graphite production, from coke, no byproduct; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,39,biosphere,"graphite production, from coke, no byproduct",bioH2,biosphere|graphite_prod_char|h2_by,"biosphere::hydrogen, byproduct::inventory indicator > output flow::kilogram","hydrogen, byproduct",graphite_prod_char,h2_by,,inventory indicator > output flow,0.002202643179209178,kilogram,0.9978021977948273,0.0021978022051727035,(0.002202643179209178)*stage_scale__graphite_production_from_coke_no_byproduct,"stage=graphite production, from coke, no byproduct; provider_group=biosphere",False,True
